fighter,event_date,opp_elo_mean,opp_elo_mean_wins,opp_elo_mean_losses,wins_vs_top,losses_vs_top,losses_vs_bottom,bad_loss_ratio
Kevin Holland,2024-06-01,1528.6825548410136,1521.1750160302906,1543.3896647017154,0,0,0,0.0
Kevin Holland,2024-10-05,1528.8209521645927,1521.9867298710183,1543.3896647017154,0,0,0,0.0
Kevin Holland,2025-01-18,1529.378421575303,1521.9867298710183,1543.1955629138506,0,0,0,0.0
Kevin Holland,2025-03-22,1528.154320676332,1521.9867298710183,1538.8760066224654,0,0,0,0.0
Kevin Holland,2025-06-07,1528.5481934704417,1523.1306163465931,1538.8760066224654,0,0,0,0.0
Kevin Holland,2025-07-19,1530.6683052661635,1527.1666486007675,1538.8760066224654,0,0,0,0.0
Kevin Holland,2025-10-18,1531.2059298602808,1527.1666486007675,1539.4494759574527,0,0,0,0.0
Kevin Holland,2026-04-11,1531.803883886148,1527.1666486007675,1540.1577398430447,0,0,0,0.0
Kevin Jordan,2005-06-04,,,,0,0,0,0.0
Kevin Jordan,2005-11-19,1500.0,,1500.0,0,0,0,0.0
Kevin Jousset,2023-09-09,,,,0,0,0,0.0
Kevin Jousset,2023-12-09,1500.0,1500.0,,0,0,0,0.0
Kevin Jousset,2024-09-28,1504.1551973245553,1504.1551973245553,,0,0,0,0.0
Kevin Jousset,2025-02-08,1521.767208669614,1504.1551973245553,1556.991231359732,0,0,0,0.0
Kevin Lee,2014-02-01,,,,0,0,0,0.0
Kevin Lee,2014-07-06,1496.9428906601931,,1496.9428906601931,0,0,0,0.0
Kevin Lee,2014-09-27,1491.3407665061818,1485.7386423521705,1496.9428906601931,0,0,0,0.0
Kevin Lee,2015-02-14,1494.4570894774035,1493.214188886009,1496.9428906601931,0,0,0,0.0
Kevin Lee,2015-07-15,1494.895713070434,1494.2133205405146,1496.9428906601931,0,0,0,0.0
Kevin Lee,2015-12-12,1493.1965704563474,1492.259990405386,1496.9428906601931,0,0,0,0.0
Kevin Lee,2016-04-23,1499.7423366172368,1492.259990405386,1514.7070290409379,0,0,0,0.0
Kevin Lee,2016-07-08,1497.7235133369575,1490.9301070553652,1514.7070290409379,0,0,0,0.0
Kevin Lee,2016-11-19,1502.2061226961728,1498.0391539145846,1514.7070290409379,0,0,0,0.0
Kevin Lee,2017-03-11,1504.0843752637443,1501.0493313274035,1514.7070290409379,0,0,0,0.0
Kevin Lee,2017-06-25,1510.2300859900047,1509.1108502272716,1514.7070290409379,0,0,0,0.0
Kevin Lee,2017-10-07,1514.106098801586,1513.9725587483968,1514.7070290409379,0,0,0,0.0
Kevin Lee,2018-04-21,1521.6206313111143,1513.9725587483968,1544.564848999267,0,1,0,0.0
Kevin Lee,2018-12-15,1526.4386442059442,1521.0007827679478,1544.564848999267,0,1,0,0.0
Kevin Lee,2019-05-18,1527.5551081177548,1521.0007827679478,1543.9409214922737,0,1,0,0.0
Kevin Lee,2019-11-02,1532.0064145377955,1521.0007827679478,1554.0176780774923,0,1,0,0.0
Kevin Lee,2020-03-14,1534.630910638038,1525.8187436201044,1554.0176780774923,0,1,0,0.0
Kevin Lee,2021-08-28,1537.3300324382858,1525.8187436201044,1558.4340619382856,0,1,0,0.0
Kevin Lee,2023-07-01,1537.875487236929,1525.8187436201044,1556.821798634796,0,1,0,0.0
Kevin Natividad,2020-10-31,,,,0,0,0,0.0
Kevin Natividad,2021-04-24,1514.2412843722914,,1514.2412843722914,0,0,0,0.0
Kevin Natividad,2022-11-19,1499.1206421861457,,1499.1206421861457,0,0,0,0.0
Kevin Randleman,1999-03-05,,,,0,0,0,0.0
Kevin Randleman,1999-05-07,1500.0,1500.0,,0,0,0,0.0
Kevin Randleman,1999-11-19,1500.0,1500.0,1500.0,0,0,0,0.0
Kevin Randleman,2000-06-09,1500.0,1500.0,1500.0,0,0,0,0.0
Kevin Randleman,2000-11-17,1500.0,1500.0,1500.0,0,0,0,0.0
Kevin Randleman,2001-05-04,1500.0,1500.0,1500.0,0,0,0,0.0
Kevin Randleman,2002-01-11,1500.0,1500.0,1500.0,0,0,0,0.0
Kevin Vallejos,2025-03-15,,,,0,0,0,0.0
Kevin Vallejos,2025-08-02,1487.3177574409413,1487.3177574409413,,0,0,0,0.0
Kevin Vallejos,2025-12-13,1500.347650663787,1500.347650663787,,0,0,0,0.0
Kevin Vallejos,2026-03-14,1519.3243982548809,1519.3243982548809,,0,0,0,0.0
Khabib Nurmagomedov,2012-01-20,,,,0,0,0,0.0
Khabib Nurmagomedov,2012-07-07,1500.0,1500.0,,0,0,0,0.0
Khabib Nurmagomedov,2013-01-19,1515.3795714821435,1515.3795714821435,,0,0,0,0.0
Khabib Nurmagomedov,2013-05-25,1515.464464146972,1515.464464146972,,0,0,0,0.0
Khabib Nurmagomedov,2013-09-21,1511.598348110229,1511.598348110229,,0,0,0,0.0
Khabib Nurmagomedov,2014-04-19,1509.2786784881832,1509.2786784881832,,0,0,0,0.0
Khabib Nurmagomedov,2016-04-16,1517.1872653840965,1517.1872653840965,,0,0,0,0.0
Khabib Nurmagomedov,2016-11-12,1514.731941757797,1514.731941757797,,0,0,0,0.0
Khabib Nurmagomedov,2017-12-30,1515.7288726481286,1515.7288726481286,,0,0,0,0.0
Khabib Nurmagomedov,2018-04-07,1522.4794958416464,1522.4794958416464,,0,0,0,0.0
Khabib Nurmagomedov,2018-10-06,1523.8247419005415,1523.8247419005415,,0,0,0,0.0
Khabib Nurmagomedov,2019-09-07,1530.1250067074825,1530.1250067074825,,0,0,0,0.0
Khabib Nurmagomedov,2020-10-24,1536.811456956424,1536.811456956424,,1,0,0,0.0
Khadis Ibragimov,2019-08-31,,,,0,0,0,0.0
Khadis Ibragimov,2019-11-09,1500.0,,1500.0,0,0,0,0.0
Khadis Ibragimov,2020-07-18,1509.7800380801782,,1509.7800380801782,0,0,0,0.0
Khadis Ibragimov,2020-09-26,1506.5200253867854,,1506.5200253867854,0,0,0,0.0
Khalid Murtazaliev,2018-09-15,,,,0,0,0,0.0
Khalid Taha,2018-07-22,,,,0,0,0,0.0
Khalid Taha,2019-04-13,1500.0,,1500.0,0,0,0,0.0
Khalid Taha,2019-10-05,1500.0,1500.0,1500.0,0,0,0,0.0
Khalid Taha,2020-11-07,1500.0,1500.0,1500.0,0,0,0,0.0
Khalid Taha,2021-07-17,1512.3885134645504,1500.0,1524.7770269291009,0,0,0,0.0
Khalid Taha,2022-09-03,1509.9108107716404,1500.0,1516.518017952734,0,0,0,0.0
Khalil Rountree Jr.,2016-07-08,,,,0,0,0,0.0
Khalil Rountree Jr.,2016-11-26,1500.0,,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2017-02-04,1500.0,,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2017-07-16,1500.0,1500.0,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2017-12-30,1505.5264546329215,1511.052909265843,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2018-07-07,1504.4211637063372,1511.052909265843,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2018-11-17,1503.6843030886146,1507.3686061772287,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2019-04-13,1503.1579740759553,1507.3686061772287,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2019-09-28,1505.3631674242963,1510.7263348485922,1500.0,0,0,0,0.0
Khalil Rountree Jr.,2021-01-23,1506.3131968079801,1510.7263348485922,1503.4783579693626,0,0,0,0.0
Khalil Rountree Jr.,2021-09-04,1503.1286855199194,1510.7263348485922,1497.6763031609648,0,0,1,0.16666666666666666
Khalil Rountree Jr.,2022-03-12,1503.0588336505548,1509.0531308702552,1497.6763031609648,0,0,1,0.16666666666666666
Khalil Rountree Jr.,2022-10-29,1503.8305611854255,1509.59753640338,1497.6763031609648,0,0,1,0.16666666666666666
Khalil Rountree Jr.,2023-08-12,1507.3827614777886,1515.370626200918,1497.6763031609648,0,0,1,0.16666666666666666
Khalil Rountree Jr.,2023-12-09,1509.7408320878287,1518.4987666780971,1497.6763031609648,0,0,1,0.16666666666666666
Khalil Rountree Jr.,2024-10-05,1511.8913668381917,1521.1098874186728,1497.6763031609648,0,0,1,0.16666666666666666
Khalil Rountree Jr.,2025-06-21,1516.5294788534736,1521.1098874186728,1512.4137791479206,0,0,1,0.14285714285714285
Khalil Rountree Jr.,2025-10-04,1518.387073574728,1523.8097575882853,1512.4137791479206,0,0,1,0.14285714285714285
Khama Worthy,2019-08-17,,,,0,0,0,0.0
Khama Worthy,2020-06-27,1518.263972133412,1518.263972133412,,0,0,0,0.0
Khama Worthy,2020-09-12,1520.9706486129485,1520.9706486129485,,0,0,0,0.0
Khama Worthy,2021-03-27,1513.9804324086324,1520.9706486129485,1500.0,0,0,0,0.0
Khama Worthy,2021-10-23,1506.749646935808,1520.9706486129485,1492.5286452586674,0,0,0,0.0
Khamzat Chimaev,2020-07-15,,,,0,0,0,0.0
Khamzat Chimaev,2020-07-25,1451.3319582653148,1451.3319582653148,,0,0,0,0.0
Khamzat Chimaev,2020-09-19,1475.6659791326574,1475.6659791326574,,0,0,0,0.0
Khamzat Chimaev,2021-10-30,1496.5689621856388,1496.5689621856388,,0,0,0,0.0
Khamzat Chimaev,2022-04-09,1509.7097178278507,1509.7097178278507,,0,0,0,0.0
Khamzat Chimaev,2022-09-10,1524.7780137849027,1524.7780137849027,,0,0,0,0.0
Khamzat Chimaev,2023-10-21,1529.337284584305,1529.337284584305,,0,0,0,0.0
Khamzat Chimaev,2024-10-26,1544.8178730977622,1544.8178730977622,,1,0,0,0.0
Khamzat Chimaev,2025-08-16,1549.8417751546883,1549.8417751546883,,1,0,0,0.0
Khamzat Chimaev,2026-05-09,1556.3233796583454,1556.3233796583454,,2,0,0,0.0
Khaos Williams,2020-02-08,,,,0,0,0,0.0
Khaos Williams,2020-11-14,1536.5186468539816,1536.5186468539816,,0,0,0,0.0
Khaos Williams,2020-12-19,1536.1573364874157,1536.1573364874157,,0,0,0,0.0
Khaos Williams,2021-06-19,1520.8838400531033,1536.1573364874157,1490.3368471844783,0,0,0,0.0
Khaos Williams,2021-11-13,1519.6628800398275,1529.4382243249438,1490.3368471844783,0,0,0,0.0
Khaos Williams,2022-05-07,1525.6611793246896,1534.4922623597422,1490.3368471844783,0,0,0,0.0
Khaos Williams,2023-05-06,1528.025962555563,1534.4922623597422,1515.0933629472047,0,0,0,0.0
Khaos Williams,2024-05-18,1524.022253619054,1527.5938098877937,1515.0933629472047,0,0,0,0.0
Khaos Williams,2025-02-15,1524.8601446671514,1528.1157385738006,1515.0933629472047,0,0,0,0.0
Khaos Williams,2025-06-07,1524.7114638199719,1528.1157385738006,1517.9029143123153,0,0,0,0.0
Khaos Williams,2026-05-16,1522.2403174379747,1528.1157385738006,1513.4271857342364,0,0,0,0.0
Khusein Askhabov,2023-02-18,,,,0,0,0,0.0
Kiefer Crosbie,2023-09-09,,,,0,0,0,0.0
Kiefer Crosbie,2024-07-27,1500.0,,1500.0,0,0,0,0.0
Kiefer Crosbie,2025-08-23,1491.0186602723247,,1491.0186602723247,0,0,0,0.0
Kiichi Kunimoto,2014-01-04,,,,0,0,0,0.0
Kiichi Kunimoto,2014-06-14,1500.0,1500.0,,0,0,0,0.0
Kiichi Kunimoto,2014-09-20,1503.0307560684469,1503.0307560684469,,0,0,0,0.0
Kiichi Kunimoto,2015-02-14,1502.0205040456312,1502.0205040456312,,0,0,0,0.0
Kiichi Kunimoto,2017-06-10,1509.2281382820593,1502.0205040456312,1530.8510409913429,0,0,0,0.0
Kimo Leopoldo,2003-06-06,,,,0,0,0,0.0
Kimo Leopoldo,2004-06-19,1500.0,1500.0,,0,0,0,0.0
King Green,2013-02-02,,,,0,0,0,0.0
King Green,2013-11-06,1525.8921552553736,1525.8921552553736,,0,0,0,0.0
King Green,2013-12-14,1512.946077627687,1512.946077627687,,0,0,0,0.0
King Green,2014-07-26,1509.6457412018233,1509.6457412018233,,0,0,0,0.0
King Green,2014-11-22,1512.153956002929,1512.153956002929,,0,0,0,0.0
King Green,2016-06-04,1521.4622864043947,1512.153956002929,1558.6956080102584,0,0,0,0.0
King Green,2017-04-15,1530.9055199983668,1512.153956002929,1568.4086479892426,0,0,0,0.0
King Green,2017-10-07,1534.3741290556081,1512.153956002929,1564.0010264591808,0,0,0,0.0
King Green,2018-01-27,1530.6020966145302,1512.153956002929,1564.0010264591808,0,0,0,0.0
King Green,2018-12-15,1528.6173576693795,1512.2710540239782,1564.0010264591808,0,0,0,0.0
King Green,2019-11-16,1527.4239912967148,1512.2710540239782,1552.1716933300684,0,0,0,0.0
King Green,2020-06-20,1531.3128507308409,1512.2710540239782,1555.7776436784748,0,0,0,0.0
King Green,2020-08-01,1531.640880130383,1516.1007456075392,1555.7776436784748,0,0,0,0.0
King Green,2020-09-12,1528.16925985217,1511.8734700226928,1555.7776436784748,0,0,0,0.0
King Green,2020-10-31,1529.1689262436412,1515.659859936452,1555.7776436784748,0,0,0,0.0
King Green,2021-08-07,1526.404597871816,1515.659859936452,1544.4320365097726,0,0,0,0.0
King Green,2021-11-06,1525.498301912861,1515.659859936452,1539.7851545124533,0,0,0,0.0
King Green,2022-02-12,1526.2121374468716,1518.1013761647398,1539.7851545124533,0,0,0,0.0
King Green,2022-02-26,1526.4983791842026,1519.4276874201485,1539.7851545124533,0,0,0,0.0
King Green,2022-12-17,1529.3005906969431,1519.4276874201485,1544.7795599391811,0,0,0,0.0
King Green,2023-04-22,1529.0233908238113,1519.4276874201485,1542.4436747497502,0,0,0,0.0
King Green,2023-07-29,1528.962098436942,1519.4276874201485,1542.4436747497502,0,0,0,0.0
King Green,2023-10-07,1531.1486228932163,1524.6675009705878,1542.4436747497502,0,0,0,0.0
King Green,2023-12-02,1533.8028111881126,1530.2947886960246,1542.4436747497502,0,0,0,0.0
King Green,2024-04-13,1534.2126708524008,1530.2947886960246,1542.5632515878774,0,0,0,0.0
King Green,2024-07-27,1535.3490177543426,1532.7814467502494,1542.5632515878774,0,0,0,0.0
King Green,2025-03-08,1536.2632025471783,1532.7814467502494,1544.0682125678948,0,0,0,0.0
King Green,2025-12-13,1535.6018596330794,1532.7814467502494,1541.9297735094462,0,0,0,0.0
King Green,2026-02-28,1534.3303646461839,1530.4399148395173,1541.9297735094462,0,0,0,0.0
King Green,2026-05-09,1533.7315065340326,1529.5414858098031,1541.9297735094462,0,0,0,0.0
King Green,2026-07-11,1532.5339001678585,1527.5578501684909,1541.9297735094462,0,0,0,0.0
Kiru Sahota,2024-11-23,,,,0,0,0,0.0
Kit Cope,2005-11-05,,,,0,0,0,0.0
Klaudia Sygula,2024-11-09,,,,0,0,0,0.0
Klaudia Sygula,2025-06-21,1516.9697150366144,,1516.9697150366144,0,0,0,0.0
Klaudia Sygula,2026-02-07,1519.0263245037522,1521.08293397089,1516.9697150366144,0,0,0,0.0
Kleydson Rodrigues,2022-05-07,,,,0,0,0,0.0
Kleydson Rodrigues,2023-02-11,1500.0,,1500.0,0,0,0,0.0
Kleydson Rodrigues,2023-09-02,1500.0,1500.0,1500.0,0,0,0,0.0
Kleydson Rodrigues,2024-05-18,1500.0,1500.0,1500.0,0,0,0,0.0
Klidson Abreu,2019-02-23,,,,0,0,0,0.0
Klidson Abreu,2019-07-20,1479.336097954999,,1479.336097954999,0,0,0,0.0
Klidson Abreu,2019-11-09,1509.1334148192607,1538.9307316835223,1479.336097954999,0,0,0,0.0
Klidson Abreu,2020-05-30,1506.0889432128406,1538.9307316835223,1489.6680489774994,0,0,0,0.0
Kody Steele,2025-02-08,,,,0,0,0,0.0
Kody Steele,2026-05-02,1489.3200786142986,,1489.3200786142986,0,0,0,0.0
Koji Oishi,2000-04-14,,,,0,0,0,0.0
Koji Oishi,2005-06-04,1500.0,,1500.0,0,0,0,0.0
Konstantin Erokhin,2015-01-24,,,,0,0,0,0.0
Konstantin Erokhin,2015-12-11,1500.0,,1500.0,0,0,0,0.0
Kris McCray,2010-06-19,,,,0,0,0,0.0
Kris McCray,2010-11-13,1500.0,,1500.0,0,0,0,0.0
Kris McCray,2011-03-26,1500.0,,1500.0,0,0,0,0.0
Kris Moutinho,2021-07-10,,,,0,0,0,0.0
Kris Moutinho,2022-03-12,1537.0969929674711,,1537.0969929674711,0,0,0,0.0
Kris Moutinho,2025-06-14,1506.4529928499355,,1506.4529928499355,0,0,0,0.0
Kris Moutinho,2026-02-28,1504.3019952332904,,1504.3019952332904,0,0,0,0.0
Kristian Rothaermel,2006-06-28,,,,0,0,0,0.0
Kristof Midoux,2006-08-17,,,,0,0,0,0.0
Kron Gracie,2019-02-17,,,,0,0,0,0.0
Kron Gracie,2019-10-12,1488.6859713315334,1488.6859713315334,,0,0,0,0.0
Kron Gracie,2023-05-06,1512.8388663649216,1488.6859713315334,1536.99176139831,0,0,0,0.0
Kron Gracie,2024-12-07,1509.9815942406358,1488.6859713315334,1520.629405695187,0,0,0,0.0
Krzysztof Jotko,2013-12-06,,,,0,0,0,0.0
Krzysztof Jotko,2014-05-31,1500.0,1500.0,,0,0,0,0.0
Krzysztof Jotko,2014-10-04,1491.7866330175489,1500.0,1483.5732660350975,0,0,0,0.0
Krzysztof Jotko,2015-10-24,1496.2546738849298,1502.5953778098462,1483.5732660350975,0,0,0,0.0
Krzysztof Jotko,2016-02-27,1493.4192357976528,1496.7012257185045,1483.5732660350975,0,0,0,0.0
Krzysztof Jotko,2016-06-18,1492.773245044014,1495.073239796243,1483.5732660350975,0,0,0,0.0
Krzysztof Jotko,2016-11-19,1493.977704203345,1496.0585918369943,1483.5732660350975,0,0,0,0.0
Krzysztof Jotko,2017-05-13,1502.5061605163755,1505.6616429299218,1483.5732660350975,0,0,0,0.0
Krzysztof Jotko,2017-09-16,1503.8015996760057,1505.6616429299218,1498.2214699142573,0,0,0,0.0
Krzysztof Jotko,2018-04-14,1504.8383077992949,1505.6616429299218,1503.1916375380408,0,0,0,0.0
Krzysztof Jotko,2019-04-20,1509.3961100424037,1505.6616429299218,1514.9978107111267,0,0,0,0.0
Krzysztof Jotko,2019-07-27,1508.5419182203668,1504.8528367970757,1514.9978107111267,0,0,0,0.0
Krzysztof Jotko,2020-05-16,1507.830091702003,1504.2462321974413,1514.9978107111267,0,0,0,0.0
Krzysztof Jotko,2021-05-01,1508.1824686688253,1505.1534277611358,1514.9978107111267,0,0,0,0.0
Krzysztof Jotko,2021-10-02,1510.7723064780096,1505.1534277611358,1520.8862881683824,0,0,0,0.0
Krzysztof Jotko,2022-04-30,1512.8297387069786,1508.8014639762764,1520.8862881683824,0,0,0,0.0
Krzysztof Jotko,2022-10-01,1514.4814688513975,1511.5701873436767,1520.8862881683824,0,0,0,0.0
Krzysztof Soszynski,2008-12-13,,,,0,0,0,0.0
Krzysztof Soszynski,2009-04-18,1500.0,1500.0,,0,0,0,0.0
Krzysztof Soszynski,2009-05-23,1500.0,1500.0,,0,0,0,0.0
Krzysztof Soszynski,2009-08-29,1500.0,1500.0,,0,0,0,0.0
Krzysztof Soszynski,2010-02-20,1500.0,1500.0,1500.0,0,0,0,0.0
Krzysztof Soszynski,2010-07-03,1500.0,1500.0,1500.0,0,0,0,0.0
Krzysztof Soszynski,2010-11-13,1500.0,1500.0,1500.0,0,0,0,0.0
Krzysztof Soszynski,2011-06-11,1497.7142857142858,1496.8,1500.0,0,0,0,0.0
Krzysztof Soszynski,2011-12-10,1498.0,1497.3333333333333,1500.0,0,0,0,0.0
Kuniyoshi Hironaka,2006-10-14,,,,0,0,0,0.0
Kuniyoshi Hironaka,2007-04-05,1500.0,,1500.0,0,0,0,0.0
Kuniyoshi Hironaka,2007-09-19,1500.0,1500.0,1500.0,0,0,0,0.0
Kuniyoshi Hironaka,2008-04-19,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Holobaugh,2013-04-27,,,,0,0,0,0.0
Kurt Holobaugh,2018-07-14,1547.0275921462933,,1547.0275921462933,0,0,0,0.0
Kurt Holobaugh,2018-11-03,1523.5137960731468,,1523.5137960731468,0,0,0,0.0
Kurt Holobaugh,2019-05-11,1530.782235250578,,1530.782235250578,0,0,0,0.0
Kurt Holobaugh,2023-08-19,1523.0866764379334,,1523.0866764379334,0,0,0,0.0
Kurt Holobaugh,2024-03-23,1518.3791813276853,1499.5492008866931,1523.0866764379334,0,0,0,0.0
Kurt Holobaugh,2024-07-20,1513.584416325584,1499.5492008866931,1516.391459413362,0,0,0,0.0
Kurt Holobaugh,2025-03-15,1511.6437854219291,1499.7746004433466,1516.391459413362,0,0,0,0.0
Kurt Holobaugh,2025-05-31,1511.4570606642637,1499.7746004433466,1515.3512140712362,0,0,0,0.0
Kurt Pellegrino,2006-07-08,,,,0,0,0,0.0
Kurt Pellegrino,2006-10-14,1500.0,,1500.0,0,0,0,0.0
Kurt Pellegrino,2007-04-05,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2007-08-25,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2008-01-23,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2008-04-02,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2008-09-06,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2009-02-07,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2009-08-08,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2010-03-27,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2010-07-03,1500.0,1500.0,1500.0,0,0,0,0.0
Kurt Pellegrino,2011-03-19,1500.0,1500.0,1500.0,0,0,0,0.0
Kurtis Campbell,2026-03-21,,,,0,0,0,0.0
Kwan Ho Kwak,2016-11-19,,,,0,0,0,0.0
Kwan Ho Kwak,2017-06-17,1500.0,,1500.0,0,0,0,0.0
Kyle Bochniak,2016-01-17,,,,0,0,0,0.0
Kyle Bochniak,2016-08-27,1502.9798372782423,,1502.9798372782423,0,0,0,0.0
Kyle Bochniak,2017-07-22,1501.4899186391212,1500.0,1502.9798372782423,0,0,0,0.0
Kyle Bochniak,2018-01-20,1506.3266124260808,1500.0,1509.4899186391212,0,0,0,0.0
Kyle Bochniak,2018-04-07,1504.7449593195606,1500.0,1509.4899186391212,0,0,0,0.0
Kyle Bochniak,2018-12-08,1507.7959674556485,1500.0,1512.9932790927476,0,0,0,0.0
Kyle Bochniak,2019-10-18,1503.3167034616908,1500.0,1504.9750551925363,0,0,0,0.0
Kyle Bradley,2008-02-02,,,,0,0,0,0.0
Kyle Bradley,2008-09-17,1500.0,,1500.0,0,0,0,0.0
Kyle Bradley,2009-05-23,1500.0,,1500.0,0,0,0,0.0
Kyle Bradley,2010-01-11,1500.0,1500.0,1500.0,0,0,0,0.0
Kyle Daukaus,2020-06-27,,,,0,0,0,0.0
Kyle Daukaus,2020-11-21,1521.6347801245051,,1521.6347801245051,0,0,0,0.0
Kyle Daukaus,2021-05-08,1510.8173900622526,1500.0,1521.6347801245051,0,0,0,0.0
Kyle Daukaus,2021-10-02,1513.3449267081685,1500.0,1520.0173900622526,0,0,0,0.0
Kyle Daukaus,2022-02-19,1523.237439271803,1500.0,1520.0173900622526,0,0,0,0.0
Kyle Daukaus,2022-06-18,1515.0493458212268,1491.148486009461,1520.0173900622526,0,0,0,0.0
Kyle Daukaus,2022-12-03,1514.9972832893811,1491.148486009461,1518.257250251553,0,0,0,0.0
Kyle Daukaus,2025-08-23,1514.3252503781928,1491.148486009461,1516.2662009164299,0,0,0,0.0
Kyle Daukaus,2025-11-15,1519.6404416301061,1513.0479174708078,1516.2662009164299,0,0,0,0.0
Kyle Daukaus,2026-06-14,1520.9478261994084,1517.6376637915623,1516.2662009164299,0,0,0,0.0
Kyle Kingsbury,2008-12-13,,,,0,0,0,0.0
Kyle Kingsbury,2009-10-24,1500.0,,1500.0,0,0,0,0.0
Kyle Kingsbury,2010-09-15,1500.0,1500.0,1500.0,0,0,0,0.0
Kyle Kingsbury,2011-02-05,1500.0,1500.0,1500.0,0,0,0,0.0
Kyle Kingsbury,2011-06-04,1500.0,1500.0,1500.0,0,0,0,0.0
Kyle Kingsbury,2011-11-19,1500.0,1500.0,1500.0,0,0,0,0.0
Kyle Kingsbury,2012-05-26,1500.0523867064737,1500.0,1500.157160119421,0,0,0,0.0
Kyle Kingsbury,2012-09-29,1500.044902891263,1500.0,1500.1047734129472,0,0,0,0.0
Kyle Kingsbury,2014-07-26,1500.0392900298552,1500.0,1500.0785800597105,0,0,0,0.0
Kyle Nelson,2018-12-08,,,,0,0,0,0.0
Kyle Nelson,2019-05-04,1515.6181054672577,,1515.6181054672577,0,0,0,0.0
Kyle Nelson,2019-09-21,1507.809052733629,,1507.809052733629,0,0,0,0.0
Kyle Nelson,2020-09-12,1513.591245614757,1525.1556313770136,1507.809052733629,0,0,0,0.0
Kyle Nelson,2022-07-23,1515.1934342110678,1525.1556313770136,1511.8727018224192,0,0,0,0.0
Kyle Nelson,2023-02-04,1509.5719335090303,1525.1556313770136,1505.6760090420344,0,0,0,0.0
Kyle Nelson,2023-06-10,1510.4477072506352,1525.1556313770136,1505.6760090420344,0,0,0,0.0
Kyle Nelson,2023-09-16,1508.9551776434016,1512.5778156885067,1505.6760090420344,0,0,0,0.0
Kyle Nelson,2024-03-30,1507.8357804379764,1508.3852104590044,1505.6760090420344,0,0,0,0.0
Kyle Nelson,2024-09-07,1509.0303557487505,1510.9356474029896,1505.6760090420344,0,0,0,0.0
Kyle Nelson,2025-10-18,1511.076836764169,1510.9356474029896,1510.4398404142144,0,0,0,0.0
Kyle Nelson,2026-03-28,1510.9322872543644,1510.6458763536557,1510.4398404142144,0,0,0,0.0
Kyle Noke,2010-06-19,,,,0,0,0,0.0
Kyle Noke,2010-11-13,1500.0,1500.0,,0,0,0,0.0
Kyle Noke,2011-02-26,1500.0,1500.0,,0,0,0,0.0
Kyle Noke,2011-08-14,1505.3333333333333,1505.3333333333333,,0,0,0,0.0
Kyle Noke,2012-03-02,1504.0,1505.3333333333333,1500.0,0,0,0,0.0
Kyle Noke,2012-09-22,1503.2,1505.3333333333333,1500.0,0,0,0,0.0
Kyle Noke,2014-04-16,1506.4705152497083,1509.7057728745626,1500.0,0,0,0,0.0
Kyle Noke,2015-05-09,1501.5687008310992,1509.7057728745626,1490.719271439815,0,0,1,0.25
Kyle Noke,2015-11-14,1501.3726132272118,1507.76461829965,1490.719271439815,0,0,1,0.25
Kyle Noke,2016-01-02,1501.0615134360387,1506.232634434151,1490.719271439815,0,0,1,0.25
Kyle Noke,2016-07-13,1500.9553620924348,1506.232634434151,1493.0394535798612,0,0,1,0.2
Kyle Noke,2016-11-26,1502.769827750508,1506.232634434151,1498.6144597301372,0,0,1,0.16666666666666666
Kyle Prepolec,2019-05-04,,,,0,0,0,0.0
Kyle Prepolec,2019-09-14,1533.9745231872519,,1533.9745231872519,0,0,0,0.0
Kyle Prepolec,2025-05-10,1516.987261593626,,1516.987261593626,0,0,0,0.0
Kyle Prepolec,2025-10-18,1527.6862709342752,,1527.6862709342752,0,0,0,0.0
Kyle Stewart,2019-01-19,,,,0,0,0,0.0
Kyle Stewart,2019-07-27,1500.0,,1500.0,0,0,0,0.0
Kyle Watson,2010-12-04,,,,0,0,0,0.0
Kyle Watson,2011-04-30,1500.0,1500.0,,0,0,0,0.0
Kyler Phillips,2020-02-29,,,,0,0,0,0.0
Kyler Phillips,2020-10-03,1500.0,1500.0,,0,0,0,0.0
Kyler Phillips,2021-03-06,1500.0,1500.0,,0,0,0,0.0
Kyler Phillips,2021-07-24,1520.6699819320736,1520.6699819320736,,0,0,0,0.0
Kyler Phillips,2022-02-12,1512.4076863687035,1520.6699819320736,1487.6207996785934,0,0,0,0.0
